t_ms,pitch_deg,roll_deg,height_mm,u_thrust,u_roll,u_pitch
575.100,0.1200,1.4945,50.5363,-0.0063,-0.0001,0.0016
575.200,0.1217,1.4935,50.5360,-0.0063,-0.0001,0.0016
575.300,0.1233,1.4925,50.5357,-0.0063,-0.0001,0.0016
575.400,0.1250,1.4915,50.5352,-0.0063,-0.0001,0.0016
575.500,0.1272,1.4904,50.5347,-0.0063,-0.0001,0.0015
575.600,0.1304,1.4894,50.5341,-0.0063,-0.0001,0.0015
575.700,0.1349,1.4883,50.5334,-0.0063,-0.0001,0.0015
575.800,0.1413,1.4871,50.5326,-0.0063,-0.0001,0.0015
575.900,0.1501,1.4858,50.5318,-0.0063,-0.0001,0.0014
576.000,0.1619,1.4844,50.5310,-0.0063,-0.0001,0.0014
576.100,0.1772,1.4828,50.5301,-0.0063,-0.0001,0.0014
576.200,0.1965,1.4811,50.5292,-0.0063,-0.0001,0.0013
576.300,0.2203,1.4793,50.5283,-0.0063,-0.0001,0.0013
576.400,0.2489,1.4772,50.5275,-0.0063,-0.0001,0.0012
576.500,0.2828,1.4749,50.5266,-0.0063,-0.0001,0.0011
576.600,0.3221,1.4724,50.5257,-0.0063,-0.0001,0.0010
576.700,0.3673,1.4697,50.5249,-0.0063,-0.0001,0.0009
576.800,0.4182,1.4667,50.5242,-0.0063,-0.0001,0.0008
576.900,0.4751,1.4635,50.5235,-0.0063,-0.0001,0.0007
577.000,0.5378,1.4601,50.5228,-0.0063,-0.0001,0.0005
577.100,0.6062,1.4565,50.5223,-0.0063,-0.0001,0.0004
577.200,0.6800,1.4526,50.5218,-0.0063,-0.0001,0.0002
577.300,0.7589,1.4485,50.5214,-0.0063,-0.0001,-0.0000
577.400,0.8422,1.4443,50.5212,-0.0063,-0.0001,-0.0003
577.500,0.9296,1.4399,50.5210,-0.0063,-0.0001,-0.0005
577.600,1.0204,1.4354,50.5209,-0.0063,-0.0001,-0.0008
577.700,1.1137,1.4308,50.5210,-0.0063,-0.0001,-0.0011
577.800,1.2089,1.4262,50.5211,-0.0063,-0.0001,-0.0014
577.900,1.3051,1.4215,50.5214,-0.0063,-0.0001,-0.0017
578.000,1.4014,1.4168,50.5218,-0.0063,-0.0001,-0.0020
578.100,1.4970,1.4122,50.5223,-0.0063,-0.0002,-0.0024
578.200,1.5910,1.4076,50.5230,-0.0063,-0.0002,-0.0027
578.300,1.6826,1.4032,50.5237,-0.0064,-0.0002,-0.0031
578.400,1.7710,1.3989,50.5246,-0.0064,-0.0002,-0.0034
578.500,1.8556,1.3947,50.5255,-0.0064,-0.0002,-0.0038
578.600,1.9356,1.3908,50.5265,-0.0064,-0.0002,-0.0042
578.700,2.0107,1.3871,50.5277,-0.0064,-0.0002,-0.0045
578.800,2.0803,1.3836,50.5289,-0.0064,-0.0002,-0.0049
578.900,2.1441,1.3804,50.5302,-0.0064,-0.0002,-0.0052
579.000,2.2020,1.3774,50.5315,-0.0064,-0.0002,-0.0055
579.100,2.2539,1.3747,50.5329,-0.0065,-0.0002,-0.0058
579.200,2.2997,1.3723,50.5343,-0.0065,-0.0002,-0.0061
579.300,2.3396,1.3701,50.5357,-0.0065,-0.0002,-0.0064
579.400,2.3737,1.3682,50.5372,-0.0065,-0.0002,-0.0066
579.500,2.4025,1.3664,50.5387,-0.0065,-0.0002,-0.0068
579.600,2.4261,1.3649,50.5402,-0.0065,-0.0002,-0.0070
579.700,2.4450,1.3636,50.5416,-0.0065,-0.0002,-0.0072
579.800,2.4596,1.3625,50.5431,-0.0066,-0.0002,-0.0074
579.900,2.4704,1.3615,50.5445,-0.0066,-0.0002,-0.0075
580.000,2.4778,1.3607,50.5458,-0.0066,-0.0002,-0.0076
580.100,2.4822,1.3600,50.5471,-0.0066,-0.0002,-0.0077
580.200,2.4842,1.3594,50.5484,-0.0066,-0.0002,-0.0078
580.300,2.4840,1.3589,50.5496,-0.0066,-0.0002,-0.0079
580.400,2.4820,1.3585,50.5507,-0.0066,-0.0002,-0.0079
580.500,2.4787,1.3581,50.5518,-0.0067,-0.0002,-0.0080
580.600,2.4743,1.3577,50.5527,-0.0067,-0.0002,-0.0080
580.700,2.4691,1.3574,50.5536,-0.0067,-0.0002,-0.0080
580.800,2.4635,1.3571,50.5544,-0.0067,-0.0002,-0.0080
580.900,2.4576,1.3568,50.5551,-0.0067,-0.0002,-0.0080
581.000,2.4518,1.3565,50.5557,-0.0067,-0.0002,-0.0080
581.100,2.4462,1.3562,50.5562,-0.0067,-0.0002,-0.0080
581.200,2.4408,1.3558,50.5565,-0.0067,-0.0002,-0.0079
581.300,2.4357,1.3555,50.5568,-0.0067,-0.0002,-0.0079
581.400,2.4307,1.3551,50.5570,-0.0067,-0.0002,-0.0079
581.500,2.4259,1.3547,50.5571,-0.0067,-0.0001,-0.0078
581.600,2.4211,1.3544,50.5571,-0.0068,-0.0001,-0.0078
581.700,2.4159,1.3540,50.5570,-0.0068,-0.0001,-0.0078
581.800,2.4101,1.3537,50.5568,-0.0068,-0.0001,-0.0077
581.900,2.4033,1.3534,50.5565,-0.0068,-0.0001,-0.0077
582.000,2.3950,1.3532,50.5562,-0.0068,-0.0001,-0.0076
582.100,2.3847,1.3531,50.5558,-0.0068,-0.0001,-0.0076
582.200,2.3720,1.3531,50.5553,-0.0068,-0.0001,-0.0076
582.300,2.3564,1.3533,50.5548,-0.0068,-0.0001,-0.0075
582.400,2.3373,1.3536,50.5542,-0.0068,-0.0001,-0.0075
582.500,2.3143,1.3541,50.5537,-0.0068,-0.0001,-0.0074
582.600,2.2872,1.3548,50.5531,-0.0068,-0.0001,-0.0073
582.700,2.2554,1.3558,50.5525,-0.0068,-0.0001,-0.0073
582.800,2.2187,1.3569,50.5519,-0.0068,-0.0001,-0.0072
582.900,2.1770,1.3583,50.5513,-0.0068,-0.0001,-0.0071
583.000,2.1300,1.3600,50.5507,-0.0068,-0.0001,-0.0070
583.100,2.0777,1.3619,50.5501,-0.0068,-0.0001,-0.0068
583.200,2.0201,1.3641,50.5496,-0.0068,-0.0001,-0.0067
583.300,1.9573,1.3665,50.5492,-0.0068,-0.0001,-0.0065
583.400,1.8895,1.3692,50.5487,-0.0068,-0.0001,-0.0063
583.500,1.8170,1.3721,50.5484,-0.0067,-0.0001,-0.0061
583.600,1.7402,1.3752,50.5481,-0.0067,-0.0001,-0.0059
583.700,1.6596,1.3785,50.5478,-0.0067,-0.0001,-0.0057
583.800,1.5758,1.3820,50.5477,-0.0067,-0.0001,-0.0054
583.900,1.4893,1.3856,50.5476,-0.0067,-0.0001,-0.0052
584.000,1.4008,1.3892,50.5476,-0.0067,-0.0001,-0.0049
584.100,1.3111,1.3930,50.5477,-0.0067,-0.0001,-0.0046
584.200,1.2210,1.3968,50.5479,-0.0067,-0.0001,-0.0043
584.300,1.1312,1.4005,50.5482,-0.0067,-0.0000,-0.0040
584.400,1.0425,1.4043,50.5486,-0.0067,-0.0000,-0.0036
584.500,0.9556,1.4079,50.5490,-0.0067,-0.0000,-0.0033
584.600,0.8713,1.4114,50.5496,-0.0067,-0.0000,-0.0030
584.700,0.7903,1.4148,50.5502,-0.0067,-0.0000,-0.0026
584.800,0.7132,1.4180,50.5509,-0.0067,-0.0000,-0.0023
584.900,0.6404,1.4210,50.5517,-0.0067,-0.0000,-0.0019
585.000,0.5724,1.4238,50.5525,-0.0067,-0.0000,-0.0016
585.100,0.5096,1.4263,50.5534,-0.0067,-0.0000,-0.0013
585.200,0.4521,1.4286,50.5544,-0.0067,0.0000,-0.0010
585.300,0.4002,1.4307,50.5554,-0.0067,0.0000,-0.0007
585.400,0.3538,1.4325,50.5565,-0.0068,0.0000,-0.0004
585.500,0.3129,1.4340,50.5576,-0.0068,0.0000,-0.0002
585.600,0.2774,1.4353,50.5587,-0.0068,0.0000,0.0001
585.700,0.2470,1.4363,50.5598,-0.0068,0.0000,0.0003
585.800,0.2215,1.4371,50.5609,-0.0068,0.0000,0.0005
585.900,0.2005,1.4377,50.5620,-0.0068,0.0000,0.0007
586.000,0.1836,1.4381,50.5631,-0.0068,0.0000,0.0009
586.100,0.1705,1.4384,50.5641,-0.0068,0.0000,0.0010
586.200,0.1607,1.4385,50.5651,-0.0068,0.0000,0.0011
586.300,0.1538,1.4384,50.5661,-0.0068,0.0000,0.0012
586.400,0.1494,1.4383,50.5670,-0.0068,0.0000,0.0013
586.500,0.1471,1.4380,50.5679,-0.0068,0.0000,0.0014
586.600,0.1466,1.4377,50.5687,-0.0069,0.0000,0.0015
586.700,0.1474,1.4373,50.5694,-0.0069,0.0000,0.0015
586.800,0.1493,1.4368,50.5700,-0.0069,0.0000,0.0015
586.900,0.1520,1.4364,50.5706,-0.0069,0.0000,0.0016
587.000,0.1551,1.4359,50.5710,-0.0069,0.0000,0.0016
587.100,0.1585,1.4353,50.5714,-0.0069,0.0000,0.0016
587.200,0.1618,1.4348,50.5717,-0.0069,0.0000,0.0016
587.300,0.1648,1.4343,50.5718,-0.0069,0.0000,0.0016
587.400,0.1676,1.4338,50.5719,-0.0069,0.0001,0.0015
587.500,0.1700,1.4334,50.5718,-0.0069,0.0001,0.0015
587.600,0.1720,1.4329,50.5717,-0.0069,0.0001,0.0015
587.700,0.1738,1.4325,50.5714,-0.0069,0.0001,0.0015
587.800,0.1754,1.4320,50.5711,-0.0070,0.0001,0.0015
587.900,0.1773,1.4316,50.5706,-0.0070,0.0001,0.0014
588.000,0.1795,1.4311,50.5701,-0.0070,0.0001,0.0014
588.100,0.1827,1.4306,50.5695,-0.0070,0.0001,0.0014
588.200,0.1873,1.4300,50.5688,-0.0070,0.0001,0.0014
588.300,0.1937,1.4294,50.5680,-0.0070,0.0001,0.0013
588.400,0.2026,1.4286,50.5672,-0.0070,0.0001,0.0013
588.500,0.2144,1.4277,50.5664,-0.0070,0.0001,0.0013
588.600,0.2297,1.4267,50.5655,-0.0070,0.0001,0.0012
588.700,0.2491,1.4254,50.5646,-0.0070,0.0001,0.0012
588.800,0.2728,1.4240,50.5637,-0.0070,0.0001,0.0011
588.900,0.3015,1.4223,50.5628,-0.0070,0.0001,0.0011
589.000,0.3353,1.4205,50.5619,-0.0069,0.0001,0.0010
589.100,0.3747,1.4183,50.5611,-0.0069,0.0001,0.0009
589.200,0.4198,1.4159,50.5603,-0.0069,0.0001,0.0008
589.300,0.4707,1.4133,50.5595,-0.0069,0.0001,0.0007
589.400,0.5275,1.4104,50.5588,-0.0069,0.0001,0.0006
589.500,0.5902,1.4072,50.5582,-0.0069,0.0001,0.0004
589.600,0.6585,1.4037,50.5576,-0.0069,0.0001,0.0002
589.700,0.7322,1.4001,50.5571,-0.0069,0.0001,0.0000
589.800,0.8109,1.3962,50.5567,-0.0069,0.0001,-0.0002
589.900,0.8941,1.3920,50.5564,-0.0069,0.0000,-0.0004
590.000,0.9814,1.3877,50.5563,-0.0069,0.0000,-0.0006
590.100,1.0720,1.3833,50.5562,-0.0069,0.0000,-0.0009
590.200,1.1651,1.3787,50.5562,-0.0069,0.0000,-0.0012
590.300,1.2602,1.3740,50.5564,-0.0069,0.0000,-0.0015
590.400,1.3562,1.3693,50.5567,-0.0069,0.0000,-0.0018
590.500,1.4523,1.3646,50.5571,-0.0070,0.0000,-0.0022
590.600,1.5477,1.3600,50.5576,-0.0070,0.0000,-0.0025
590.700,1.6415,1.3554,50.5582,-0.0070,0.0000,-0.0028
590.800,1.7330,1.3509,50.5589,-0.0070,0.0000,-0.0032
590.900,1.8212,1.3465,50.5598,-0.0070,0.0000,-0.0036
591.000,1.9056,1.3424,50.5607,-0.0070,0.0000,-0.0039
591.100,1.9855,1.3384,50.5617,-0.0070,0.0000,-0.0043
591.200,2.0604,1.3347,50.5628,-0.0070,0.0000,-0.0046
591.300,2.1299,1.3312,50.5640,-0.0070,0.0000,-0.0050
591.400,2.1936,1.3280,50.5653,-0.0070,0.0000,-0.0053
591.500,2.2514,1.3250,50.5666,-0.0070,-0.0000,-0.0056
591.600,2.3031,1.3224,50.5680,-0.0071,-0.0000,-0.0059
591.700,2.3488,1.3200,50.5694,-0.0071,-0.0000,-0.0062
591.800,2.3887,1.3179,50.5709,-0.0071,-0.0000,-0.0065
591.900,2.4228,1.3160,50.5723,-0.0071,-0.0000,-0.0067
592.000,2.4514,1.3144,50.5738,-0.0071,-0.0000,-0.0069
592.100,2.4750,1.3131,50.5753,-0.0071,-0.0000,-0.0071
592.200,2.4939,1.3119,50.5767,-0.0071,-0.0000,-0.0073
592.300,2.5084,1.3110,50.5781,-0.0072,-0.0000,-0.0075
592.400,2.5192,1.3102,50.5795,-0.0072,-0.0000,-0.0076
592.500,2.5266,1.3096,50.5809,-0.0072,-0.0000,-0.0077
592.600,2.5310,1.3091,50.5822,-0.0072,-0.0000,-0.0078
592.700,2.5329,1.3087,50.5834,-0.0072,-0.0000,-0.0079
592.800,2.5327,1.3085,50.5846,-0.0072,0.0000,-0.0080
592.900,2.5307,1.3083,50.5857,-0.0072,0.0000,-0.0080
593.000,2.5274,1.3082,50.5867,-0.0072,0.0000,-0.0081
593.100,2.5230,1.3081,50.5877,-0.0073,0.0000,-0.0081
593.200,2.5178,1.3081,50.5886,-0.0073,0.0000,-0.0081
593.300,2.5122,1.3081,50.5893,-0.0073,0.0000,-0.0081
593.400,2.5064,1.3081,50.5900,-0.0073,0.0000,-0.0081
593.500,2.5006,1.3082,50.5906,-0.0073,0.0000,-0.0081
593.600,2.4949,1.3082,50.5911,-0.0073,0.0000,-0.0081
593.700,2.4895,1.3082,50.5914,-0.0073,0.0000,-0.0080
593.800,2.4844,1.3082,50.5917,-0.0073,0.0000,-0.0080
593.900,2.4795,1.3082,50.5919,-0.0073,0.0000,-0.0080
594.000,2.4747,1.3082,50.5920,-0.0073,0.0000,-0.0079
594.100,2.4698,1.3082,50.5920,-0.0073,0.0000,-0.0079
594.200,2.4647,1.3082,50.5918,-0.0073,0.0000,-0.0079
594.300,2.4589,1.3082,50.5916,-0.0073,0.0000,-0.0078
594.400,2.4521,1.3083,50.5914,-0.0073,0.0000,-0.0078
594.500,2.4438,1.3084,50.5910,-0.0073,0.0000,-0.0077
594.600,2.4335,1.3086,50.5906,-0.0073,0.0000,-0.0077
594.700,2.4208,1.3090,50.5901,-0.0073,0.0000,-0.0077
594.800,2.4052,1.3094,50.5896,-0.0073,0.0000,-0.0076
594.900,2.3861,1.3101,50.5890,-0.0073,0.0000,-0.0076
595.000,2.3632,1.3108,50.5884,-0.0073,0.0000,-0.0075
595.100,2.3361,1.3118,50.5878,-0.0073,0.0000,-0.0074
595.200,2.3044,1.3130,50.5872,-0.0073,0.0000,-0.0073
595.300,2.2677,1.3143,50.5866,-0.0073,0.0001,-0.0073
595.400,2.2260,1.3159,50.5860,-0.0073,0.0001,-0.0072
595.500,2.1791,1.3177,50.5854,-0.0073,0.0001,-0.0070
595.600,2.1269,1.3198,50.5848,-0.0073,0.0001,-0.0069
595.700,2.0693,1.3221,50.5843,-0.0073,0.0001,-0.0068
595.800,2.0066,1.3246,50.5838,-0.0073,0.0001,-0.0066
595.900,1.9389,1.3273,50.5834,-0.0073,0.0001,-0.0064
596.000,1.8665,1.3302,50.5830,-0.0073,0.0001,-0.0062
596.100,1.7898,1.3333,50.5827,-0.0073,0.0001,-0.0060
596.200,1.7093,1.3365,50.5824,-0.0073,0.0001,-0.0058
596.300,1.6255,1.3399,50.5823,-0.0073,0.0001,-0.0055
596.400,1.5391,1.3434,50.5822,-0.0073,0.0001,-0.0053
596.500,1.4508,1.3470,50.5822,-0.0073,0.0001,-0.0050
596.600,1.3612,1.3506,50.5823,-0.0073,0.0001,-0.0047
596.700,1.2712,1.3542,50.5824,-0.0073,0.0001,-0.0044
596.800,1.1815,1.3579,50.5827,-0.0073,0.0001,-0.0041
596.900,1.0928,1.3614,50.5830,-0.0073,0.0001,-0.0037
597.000,1.0061,1.3649,50.5835,-0.0073,0.0001,-0.0034
597.100,0.9219,1.3683,50.5840,-0.0073,0.0001,-0.0031
597.200,0.8410,1.3715,50.5846,-0.0073,0.0001,-0.0027
597.300,0.7639,1.3745,50.5853,-0.0073,0.0002,-0.0024
597.400,0.6912,1.3774,50.5861,-0.0073,0.0002,-0.0020
597.500,0.6233,1.3800,50.5869,-0.0073,0.0002,-0.0017
597.600,0.5605,1.3824,50.5878,-0.0073,0.0002,-0.0014
597.700,0.5031,1.3846,50.5888,-0.0073,0.0002,-0.0011
597.800,0.4512,1.3865,50.5898,-0.0073,0.0002,-0.0008
597.900,0.4048,1.3882,50.5908,-0.0073,0.0002,-0.0005
598.000,0.3640,1.3897,50.5919,-0.0073,0.0002,-0.0003
598.100,0.3285,1.3910,50.5929,-0.0073,0.0002,-0.0000
598.200,0.2981,1.3920,50.5940,-0.0073,0.0002,0.0002
598.300,0.2726,1.3928,50.5951,-0.0073,0.0002,0.0004
598.400,0.2516,1.3934,50.5962,-0.0073,0.0002,0.0006
598.500,0.2347,1.3939,50.5973,-0.0073,0.0002,0.0008
598.600,0.2216,1.3941,50.5983,-0.0073,0.0002,0.0009
598.700,0.2118,1.3943,50.5993,-0.0073,0.0002,0.0010
598.800,0.2049,1.3943,50.6003,-0.0073,0.0002,0.0011
598.900,0.2005,1.3943,50.6012,-0.0073,0.0002,0.0012
599.000,0.1981,1.3941,50.6020,-0.0074,0.0002,0.0013
599.100,0.1975,1.3939,50.6028,-0.0074,0.0002,0.0014
599.200,0.1983,1.3936,50.6035,-0.0074,0.0002,0.0014
599.300,0.2002,1.3933,50.6041,-0.0074,0.0002,0.0014
599.400,0.2028,1.3930,50.6046,-0.0074,0.0002,0.0015
599.500,0.2060,1.3926,50.6050,-0.0074,0.0002,0.0015
599.600,0.2093,1.3923,50.6054,-0.0074,0.0002,0.0015
599.700,0.2125,1.3919,50.6056,-0.0074,0.0002,0.0015
599.800,0.2156,1.3916,50.6058,-0.0074,0.0002,0.0015
599.900,0.2183,1.3913,50.6058,-0.0074,0.0002,0.0015
600.000,0.2207,1.3910,50.6058,-0.0074,0.0002,0.0014
600.100,0.2227,1.3908,50.6056,-0.0074,0.0002,0.0014
600.200,0.2244,1.3905,50.6053,-0.0074,0.0002,0.0014
600.300,0.2260,1.3903,50.6049,-0.0074,0.0002,0.0014
600.400,0.2278,1.3900,50.6045,-0.0074,0.0002,0.0013
600.500,0.2301,1.3898,50.6039,-0.0074,0.0002,0.0013
600.600,0.2332,1.3895,50.6033,-0.0074,0.0002,0.0013
600.700,0.2377,1.3891,50.6026,-0.0074,0.0002,0.0013
600.800,0.2441,1.3886,50.6018,-0.0074,0.0002,0.0012
600.900,0.2530,1.3880,50.6009,-0.0074,0.0002,0.0012
601.000,0.2648,1.3873,50.6001,-0.0074,0.0002,0.0012
601.100,0.2800,1.3864,50.5992,-0.0074,0.0002,0.0011
601.200,0.2993,1.3853,50.5983,-0.0074,0.0002,0.0011
601.300,0.3230,1.3840,50.5974,-0.0074,0.0002,0.0010
601.400,0.3516,1.3824,50.5964,-0.0074,0.0002,0.0010
601.500,0.3853,1.3806,50.5955,-0.0074,0.0002,0.0009
601.600,0.4246,1.3785,50.5947,-0.0074,0.0002,0.0008
601.700,0.4696,1.3762,50.5938,-0.0074,0.0002,0.0007
601.800,0.5204,1.3735,50.5931,-0.0074,0.0002,0.0006
601.900,0.5771,1.3706,50.5923,-0.0074,0.0002,0.0005
602.000,0.6396,1.3673,50.5917,-0.0074,0.0002,0.0003
602.100,0.7078,1.3638,50.5911,-0.0074,0.0002,0.0002
602.200,0.7813,1.3600,50.5906,-0.0074,0.0002,-0.0000
602.300,0.8599,1.3559,50.5902,-0.0074,0.0002,-0.0002
602.400,0.9430,1.3516,50.5899,-0.0074,0.0002,-0.0005
602.500,1.0300,1.3471,50.5897,-0.0074,0.0002,-0.0007
602.600,1.1204,1.3424,50.5896,-0.0074,0.0002,-0.0010
602.700,1.2134,1.3376,50.5896,-0.0074,0.0002,-0.0013
602.800,1.3082,1.3327,50.5898,-0.0074,0.0002,-0.0016
602.900,1.4040,1.3278,50.5900,-0.0074,0.0002,-0.0019
603.000,1.5000,1.3228,50.5904,-0.0074,0.0002,-0.0022
603.100,1.5952,1.3178,50.5909,-0.0074,0.0002,-0.0026
603.200,1.6888,1.3129,50.5915,-0.0074,0.0002,-0.0029
603.300,1.7800,1.3081,50.5922,-0.0074,0.0002,-0.0033
603.400,1.8681,1.3035,50.5930,-0.0074,0.0002,-0.0036
603.500,1.9523,1.2990,50.5939,-0.0074,0.0002,-0.0040
603.600,2.0320,1.2948,50.5949,-0.0074,0.0002,-0.0044
603.700,2.1067,1.2908,50.5960,-0.0075,0.0002,-0.0047
603.800,2.1760,1.2871,50.5972,-0.0075,0.0002,-0.0050
603.900,2.2396,1.2836,50.5984,-0.0075,0.0002,-0.0054
604.000,2.2972,1.2805,50.5997,-0.0075,0.0002,-0.0057
604.100,2.3488,1.2776,50.6011,-0.0075,0.0001,-0.0060
604.200,2.3944,1.2751,50.6025,-0.0075,0.0001,-0.0063
604.300,2.4341,1.2728,50.6039,-0.0075,0.0001,-0.0065
604.400,2.4680,1.2708,50.6053,-0.0075,0.0001,-0.0068
604.500,2.4966,1.2691,50.6068,-0.0075,0.0001,-0.0070
604.600,2.5201,1.2676,50.6082,-0.0076,0.0001,-0.0072
604.700,2.5388,1.2664,50.6096,-0.0076,0.0001,-0.0074
604.800,2.5533,1.2654,50.6110,-0.0076,0.0001,-0.0076
604.900,2.5640,1.2646,50.6124,-0.0076,0.0001,-0.0077
605.000,2.5713,1.2639,50.6137,-0.0076,0.0001,-0.0078
605.100,2.5756,1.2634,50.6150,-0.0076,0.0001,-0.0079
605.200,2.5774,1.2631,50.6162,-0.0076,0.0001,-0.0080
605.300,2.5772,1.2628,50.6174,-0.0076,0.0001,-0.0081
605.400,2.5751,1.2627,50.6185,-0.0077,0.0002,-0.0081
605.500,2.5717,1.2626,50.6195,-0.0077,0.0002,-0.0081
605.600,2.5673,1.2626,50.6204,-0.0077,0.0002,-0.0082
605.700,2.5620,1.2626,50.6213,-0.0077,0.0002,-0.0082
605.800,2.5563,1.2627,50.6220,-0.0077,0.0002,-0.0082
605.900,2.5504,1.2628,50.6227,-0.0077,0.0002,-0.0082
606.000,2.5445,1.2629,50.6232,-0.0077,0.0002,-0.0081
606.100,2.5389,1.2630,50.6237,-0.0077,0.0002,-0.0081
606.200,2.5334,1.2631,50.6240,-0.0077,0.0002,-0.0081
606.300,2.5282,1.2632,50.6243,-0.0077,0.0002,-0.0081
606.400,2.5232,1.2633,50.6244,-0.0077,0.0002,-0.0080
606.500,2.5184,1.2634,50.6245,-0.0077,0.0002,-0.0080
606.600,2.5134,1.2635,50.6244,-0.0077,0.0002,-0.0080
606.700,2.5082,1.2636,50.6243,-0.0077,0.0002,-0.0079
606.800,2.5024,1.2637,50.6241,-0.0077,0.0002,-0.0079
606.900,2.4955,1.2639,50.6238,-0.0077,0.0002,-0.0078
607.000,2.4872,1.2641,50.6234,-0.0077,0.0002,-0.0078
607.100,2.4769,1.2644,50.6229,-0.0077,0.0002,-0.0078
607.200,2.4641,1.2649,50.6224,-0.0077,0.0002,-0.0077
607.300,2.4484,1.2654,50.6219,-0.0077,0.0002,-0.0077
607.400,2.4293,1.2660,50.6213,-0.0077,0.0002,-0.0076
607.500,2.4063,1.2669,50.6207,-0.0077,0.0002,-0.0075
607.600,2.3791,1.2678,50.6201,-0.0077,0.0002,-0.0075
607.700,2.3474,1.2690,50.6194,-0.0077,0.0002,-0.0074
607.800,2.3107,1.2704,50.6188,-0.0077,0.0002,-0.0073
607.900,2.2690,1.2719,50.6182,-0.0077,0.0002,-0.0072
608.000,2.2220,1.2737,50.6175,-0.0077,0.0002,-0.0071
608.100,2.1697,1.2756,50.6170,-0.0077,0.0002,-0.0070
608.200,2.1122,1.2778,50.6164,-0.0077,0.0002,-0.0068
608.300,2.0494,1.2801,50.6159,-0.0077,0.0002,-0.0067
608.400,1.9817,1.2827,50.6154,-0.0077,0.0002,-0.0065
608.500,1.9093,1.2854,50.6150,-0.0077,0.0002,-0.0063
608.600,1.8326,1.2883,50.6147,-0.0077,0.0002,-0.0061
608.700,1.7521,1.2913,50.6144,-0.0077,0.0002,-0.0058
608.800,1.6684,1.2944,50.6142,-0.0077,0.0002,-0.0056
608.900,1.5820,1.2976,50.6141,-0.0077,0.0002,-0.0053
609.000,1.4936,1.3009,50.6141,-0.0077,0.0003,-0.0050
609.100,1.4040,1.3042,50.6141,-0.0077,0.0003,-0.0047
609.200,1.3140,1.3076,50.6143,-0.0076,0.0003,-0.0044
609.300,1.2243,1.3109,50.6145,-0.0076,0.0003,-0.0041
609.400,1.1357,1.3141,50.6148,-0.0076,0.0003,-0.0038
609.500,1.0490,1.3173,50.6153,-0.0076,0.0003,-0.0034
609.600,0.9648,1.3203,50.6158,-0.0076,0.0003,-0.0031
609.700,0.8838,1.3232,50.6163,-0.0076,0.0003,-0.0028
609.800,0.8068,1.3259,50.6170,-0.0076,0.0003,-0.0024
609.900,0.7340,1.3285,50.6177,-0.0076,0.0003,-0.0021
610.000,0.6661,1.3308,50.6185,-0.0076,0.0003,-0.0018
610.100,0.6033,1.3330,50.6194,-0.0076,0.0003,-0.0014
610.200,0.5458,1.3349,50.6203,-0.0076,0.0003,-0.0011
610.300,0.4939,1.3366,50.6213,-0.0076,0.0003,-0.0008
610.400,0.4475,1.3381,50.6223,-0.0076,0.0003,-0.0006
610.500,0.4066,1.3393,50.6234,-0.0076,0.0003,-0.0003
610.600,0.3710,1.3404,50.6244,-0.0076,0.0003,-0.0001
610.700,0.3406,1.3412,50.6255,-0.0076,0.0003,0.0002
610.800,0.3151,1.3419,50.6265,-0.0077,0.0003,0.0004
610.900,0.2940,1.3424,50.6276,-0.0077,0.0003,0.0006
611.000,0.2771,1.3427,50.6286,-0.0077,0.0003,0.0007
611.100,0.2639,1.3429,50.6296,-0.0077,0.0003,0.0009
611.200,0.2540,1.3430,50.6306,-0.0077,0.0003,0.0010
611.300,0.2470,1.3429,50.6315,-0.0077,0.0003,0.0011
611.400,0.2425,1.3428,50.6324,-0.0077,0.0003,0.0012
611.500,0.2401,1.3426,50.6332,-0.0077,0.0003,0.0013
611.600,0.2394,1.3423,50.6339,-0.0077,0.0003,0.0013
611.700,0.2401,1.3420,50.6346,-0.0077,0.0003,0.0014
611.800,0.2419,1.3417,50.6352,-0.0077,0.0003,0.0014
611.900,0.2445,1.3413,50.6357,-0.0077,0.0003,0.0014
612.000,0.2475,1.3410,50.6361,-0.0077,0.0003,0.0014
612.100,0.2508,1.3406,50.6364,-0.0077,0.0003,0.0014
612.200,0.2540,1.3403,50.6366,-0.0078,0.0003,0.0014
612.300,0.2569,1.3400,50.6367,-0.0078,0.0003,0.0014
612.400,0.2596,1.3397,50.6368,-0.0078,0.0003,0.0014
612.500,0.2618,1.3395,50.6367,-0.0078,0.0003,0.0014
612.600,0.2638,1.3393,50.6365,-0.0078,0.0003,0.0014
612.700,0.2654,1.3391,50.6362,-0.0078,0.0003,0.0013
612.800,0.2670,1.3389,50.6358,-0.0078,0.0004,0.0013
612.900,0.2687,1.3387,50.6353,-0.0078,0.0004,0.0013
613.000,0.2709,1.3385,50.6347,-0.0078,0.0004,0.0013
613.100,0.2739,1.3382,50.6340,-0.0078,0.0004,0.0013
613.200,0.2784,1.3378,50.6333,-0.0078,0.0004,0.0012
613.300,0.2847,1.3374,50.6324,-0.0078,0.0004,0.0012
613.400,0.2934,1.3368,50.6316,-0.0078,0.0004,0.0012
613.500,0.3051,1.3361,50.6307,-0.0078,0.0004,0.0011
613.600,0.3203,1.3352,50.6298,-0.0078,0.0004,0.0011
613.700,0.3395,1.3341,50.6288,-0.0078,0.0004,0.0011
613.800,0.3631,1.3327,50.6279,-0.0078,0.0004,0.0010
