t_ms,pitch_deg,roll_deg,height_mm
66.5000,8.9640,-3.3100,50.2445
66.6000,9.0324,-3.3148,50.2462
66.7000,9.0948,-3.3199,50.2480
66.8000,9.1514,-3.3252,50.2499
66.9000,9.2023,-3.3307,50.2518
67.0000,9.2479,-3.3364,50.2536
67.1000,9.2885,-3.3422,50.2555
67.2000,9.3244,-3.3483,50.2573
67.3000,9.3561,-3.3544,50.2592
67.4000,9.3839,-3.3608,50.2610
67.5000,9.4084,-3.3672,50.2627
67.6000,9.4301,-3.3738,50.2644
67.7000,9.4492,-3.3806,50.2661
67.8000,9.4662,-3.3874,50.2676
67.9000,9.4815,-3.3943,50.2691
68.0000,9.4955,-3.4014,50.2706
68.1000,9.5083,-3.4085,50.2719
68.2000,9.5205,-3.4157,50.2732
68.3000,9.5322,-3.4230,50.2743
68.4000,9.5437,-3.4304,50.2754
68.5000,9.5553,-3.4378,50.2764
68.6000,9.5671,-3.4453,50.2772
68.7000,9.5791,-3.4528,50.2780
68.8000,9.5915,-3.4605,50.2787
68.9000,9.6041,-3.4681,50.2792
69.0000,9.6169,-3.4758,50.2797
69.1000,9.6296,-3.4835,50.2800
69.2000,9.6420,-3.4911,50.2803
69.3000,9.6538,-3.4987,50.2805
69.4000,9.6644,-3.5063,50.2806
69.5000,9.6736,-3.5138,50.2806
69.6000,9.6806,-3.5211,50.2806
69.7000,9.6851,-3.5284,50.2805
69.8000,9.6865,-3.5355,50.2803
69.9000,9.6844,-3.5424,50.2801
70.0000,9.6782,-3.5491,50.2799
70.1000,9.6676,-3.5556,50.2797
70.2000,9.6522,-3.5618,50.2794
70.3000,9.6317,-3.5678,50.2792
70.4000,9.6058,-3.5736,50.2789
70.5000,9.5745,-3.5791,50.2787
70.6000,9.5377,-3.5843,50.2785
70.7000,9.4953,-3.5892,50.2783
70.8000,9.4475,-3.5939,50.2782
70.9000,9.3945,-3.5983,50.2781
71.0000,9.3366,-3.6025,50.2780
71.1000,9.2743,-3.6064,50.2780
71.2000,9.2080,-3.6101,50.2781
71.3000,9.1383,-3.6137,50.2783
71.4000,9.0659,-3.6171,50.2785
71.5000,8.9915,-3.6204,50.2788
71.6000,8.9158,-3.6237,50.2791
71.7000,8.8397,-3.6269,50.2796
71.8000,8.7641,-3.6301,50.2801
71.9000,8.6896,-3.6334,50.2807
72.0000,8.6171,-3.6367,50.2814
72.1000,8.5474,-3.6402,50.2822
72.2000,8.4812,-3.6438,50.2830
72.3000,8.4190,-3.6476,50.2840
72.4000,8.3614,-3.6516,50.2850
72.5000,8.3090,-3.6559,50.2860
72.6000,8.2619,-3.6603,50.2871
72.7000,8.2205,-3.6651,50.2883
72.8000,8.1848,-3.6701,50.2895
72.9000,8.1550,-3.6753,50.2908
73.0000,8.1310,-3.6809,50.2920
73.1000,8.1126,-3.6867,50.2933
73.2000,8.0995,-3.6928,50.2946
73.3000,8.0916,-3.6991,50.2959
73.4000,8.0883,-3.7056,50.2972
73.5000,8.0894,-3.7124,50.2985
73.6000,8.0943,-3.7193,50.2997
73.7000,8.1028,-3.7265,50.3009
73.8000,8.1142,-3.7338,50.3021
73.9000,8.1282,-3.7413,50.3032
74.0000,8.1444,-3.7489,50.3042
74.1000,8.1625,-3.7567,50.3052
74.2000,8.1819,-3.7646,50.3061
74.3000,8.2025,-3.7726,50.3069
74.4000,8.2239,-3.7807,50.3077
74.5000,8.2457,-3.7889,50.3083
74.6000,8.2678,-3.7972,50.3089
74.7000,8.2899,-3.8056,50.3093
74.8000,8.3117,-3.8140,50.3097
74.9000,8.3333,-3.8225,50.3099
75.0000,8.3545,-3.8311,50.3101
75.1000,8.3754,-3.8397,50.3101
75.2000,8.3960,-3.8483,50.3101
75.3000,8.4165,-3.8570,50.3099
75.4000,8.4372,-3.8657,50.3097
75.5000,8.4584,-3.8743,50.3093
75.6000,8.4804,-3.8829,50.3089
75.7000,8.5038,-3.8914,50.3084
75.8000,8.5291,-3.8998,50.3079
75.9000,8.5568,-3.9082,50.3073
76.0000,8.5873,-3.9164,50.3066
76.1000,8.6214,-3.9244,50.3060
76.2000,8.6594,-3.9323,50.3053
76.3000,8.7017,-3.9400,50.3046
76.4000,8.7490,-3.9475,50.3039
76.5000,8.8013,-3.9548,50.3032
76.6000,8.8592,-3.9619,50.3026
76.7000,8.9227,-3.9687,50.3020
76.8000,8.9920,-3.9754,50.3015
76.9000,9.0672,-3.9817,50.3010
77.0000,9.1481,-3.9879,50.3006
77.1000,9.2346,-3.9938,50.3003
77.2000,9.3266,-3.9995,50.3001
77.3000,9.4235,-4.0050,50.3000
77.4000,9.5249,-4.0104,50.3000
77.5000,9.6303,-4.0156,50.3001
77.6000,9.7391,-4.0206,50.3003
77.7000,9.8504,-4.0256,50.3006
77.8000,9.9637,-4.0305,50.3011
77.9000,10.0779,-4.0353,50.3017
78.0000,10.1923,-4.0402,50.3024
78.1000,10.3060,-4.0451,50.3032
78.2000,10.4182,-4.0501,50.3042
78.3000,10.5280,-4.0552,50.3053
78.4000,10.6348,-4.0604,50.3065
78.5000,10.7378,-4.0658,50.3078
78.6000,10.8363,-4.0714,50.3092
78.7000,10.9299,-4.0771,50.3107
78.8000,11.0182,-4.0832,50.3123
78.9000,11.1008,-4.0894,50.3140
79.0000,11.1775,-4.0959,50.3157
79.1000,11.2482,-4.1027,50.3175
79.2000,11.3130,-4.1097,50.3194
79.3000,11.3719,-4.1170,50.3212
79.4000,11.4252,-4.1245,50.3231
79.5000,11.4730,-4.1322,50.3250
79.6000,11.5158,-4.1402,50.3269
79.7000,11.5539,-4.1484,50.3287
79.8000,11.5877,-4.1568,50.3306
79.9000,11.6177,-4.1653,50.3324
80.0000,11.6443,-4.1741,50.3342
80.1000,11.6680,-4.1830,50.3359
80.2000,11.6892,-4.1921,50.3376
80.3000,11.7083,-4.2013,50.3392
80.4000,11.7257,-4.2106,50.3407
80.5000,11.7416,-4.2201,50.3421
80.6000,11.7565,-4.2297,50.3435
80.7000,11.7707,-4.2394,50.3448
80.8000,11.7844,-4.2492,50.3460
80.9000,11.7979,-4.2591,50.3471
81.0000,11.8115,-4.2691,50.3480
81.1000,11.8253,-4.2791,50.3489
81.2000,11.8394,-4.2893,50.3497
81.3000,11.8537,-4.2995,50.3504
81.4000,11.8683,-4.3097,50.3510
81.5000,11.8830,-4.3200,50.3515
81.6000,11.8977,-4.3303,50.3518
81.7000,11.9121,-4.3406,50.3521
81.8000,11.9258,-4.3508,50.3523
81.9000,11.9385,-4.3610,50.3525
82.0000,11.9496,-4.3710,50.3525
82.1000,11.9586,-4.3809,50.3525
82.2000,11.9651,-4.3906,50.3524
82.3000,11.9686,-4.4001,50.3523
82.4000,11.9685,-4.4094,50.3521
82.5000,11.9644,-4.4184,50.3519
82.6000,11.9558,-4.4271,50.3516
82.7000,11.9426,-4.4355,50.3514
82.8000,11.9242,-4.4436,50.3512
82.9000,11.9005,-4.4514,50.3509
83.0000,11.8714,-4.4587,50.3507
83.1000,11.8368,-4.4657,50.3504
83.2000,11.7967,-4.4724,50.3503
83.3000,11.7512,-4.4787,50.3501
83.4000,11.7006,-4.4846,50.3500
83.5000,11.6451,-4.4902,50.3499
83.6000,11.5851,-4.4956,50.3499
83.7000,11.5212,-4.5006,50.3499
83.8000,11.4540,-4.5054,50.3500
83.9000,11.3840,-4.5100,50.3501
84.0000,11.3121,-4.5145,50.3504
84.1000,11.2389,-4.5189,50.3506
84.2000,11.1653,-4.5232,50.3510
84.3000,11.0921,-4.5275,50.3515
84.4000,11.0201,-4.5319,50.3520
84.5000,10.9501,-4.5364,50.3526
84.6000,10.8828,-4.5410,50.3532
84.7000,10.8190,-4.5459,50.3539
84.8000,10.7592,-4.5510,50.3547
84.9000,10.7040,-4.5563,50.3556
85.0000,10.6539,-4.5619,50.3565
85.1000,10.6091,-4.5679,50.3575
85.2000,10.5699,-4.5742,50.3585
85.3000,10.5365,-4.5808,50.3596
85.4000,10.5088,-4.5878,50.3607
85.5000,10.4869,-4.5952,50.3618
85.6000,10.4705,-4.6029,50.3629
85.7000,10.4595,-4.6109,50.3640
85.8000,10.4536,-4.6193,50.3651
85.9000,10.4523,-4.6279,50.3663
86.0000,10.4553,-4.6369,50.3674
86.1000,10.4622,-4.6461,50.3684
86.2000,10.4725,-4.6556,50.3694
86.3000,10.4858,-4.6653,50.3704
86.4000,10.5016,-4.6752,50.3713
86.5000,10.5197,-4.6853,50.3722
86.6000,10.5395,-4.6956,50.3730
86.7000,10.5607,-4.7060,50.3737
86.8000,10.5830,-4.7166,50.3743
86.9000,10.6061,-4.7273,50.3749
87.0000,10.6297,-4.7381,50.3754
87.1000,10.6535,-4.7491,50.3758
87.2000,10.6772,-4.7601,50.3760
87.3000,10.7007,-4.7713,50.3762
87.4000,10.7239,-4.7825,50.3763
87.5000,10.7468,-4.7938,50.3762
87.6000,10.7693,-4.8051,50.3761
87.7000,10.7916,-4.8165,50.3759
87.8000,10.8137,-4.8280,50.3755
87.9000,10.8361,-4.8394,50.3751
88.0000,10.8589,-4.8508,50.3746
88.1000,10.8825,-4.8621,50.3739
88.2000,10.9076,-4.8733,50.3733
88.3000,10.9344,-4.8845,50.3725
88.4000,10.9637,-4.8955,50.3718
88.5000,10.9960,-4.9063,50.3709
88.6000,11.0317,-4.9170,50.3701
88.7000,11.0714,-4.9275,50.3692
88.8000,11.1155,-4.9377,50.3683
88.9000,11.1645,-4.9477,50.3675
89.0000,11.2187,-4.9575,50.3667
89.1000,11.2784,-4.9669,50.3659
89.2000,11.3438,-4.9761,50.3651
89.3000,11.4150,-4.9850,50.3644
89.4000,11.4921,-4.9937,50.3638
89.5000,11.5750,-5.0020,50.3632
89.6000,11.6636,-5.0101,50.3627
89.7000,11.7576,-5.0179,50.3623
89.8000,11.8567,-5.0255,50.3621
89.9000,11.9603,-5.0328,50.3619
90.0000,12.0679,-5.0400,50.3619
90.1000,12.1788,-5.0470,50.3619
90.2000,12.2924,-5.0539,50.3621
90.3000,12.4079,-5.0607,50.3625
90.4000,12.5244,-5.0675,50.3629
90.5000,12.6410,-5.0743,50.3635
90.6000,12.7570,-5.0811,50.3643
90.7000,12.8714,-5.0880,50.3651
90.8000,12.9835,-5.0951,50.3661
90.9000,13.0924,-5.1023,50.3672
91.0000,13.1975,-5.1098,50.3684
91.1000,13.2982,-5.1175,50.3697
91.2000,13.3939,-5.1254,50.3711
91.3000,13.4842,-5.1336,50.3726
91.4000,13.5688,-5.1421,50.3742
91.5000,13.6474,-5.1509,50.3759
91.6000,13.7201,-5.1601,50.3776
91.7000,13.7867,-5.1695,50.3793
91.8000,13.8474,-5.1792,50.3811
91.9000,13.9024,-5.1893,50.3829
92.0000,13.9519,-5.1996,50.3847
92.1000,13.9963,-5.2102,50.3865
92.2000,14.0361,-5.2211,50.3883
92.3000,14.0715,-5.2323,50.3901
92.4000,14.1031,-5.2436,50.3918
92.5000,14.1313,-5.2552,50.3935
92.6000,14.1565,-5.2670,50.3952
92.7000,14.1792,-5.2790,50.3968
92.8000,14.1998,-5.2911,50.3983
92.9000,14.2186,-5.3034,50.3997
93.0000,14.2361,-5.3159,50.4011
93.1000,14.2524,-5.3285,50.4024
93.2000,14.2681,-5.3413,50.4036
93.3000,14.2832,-5.3541,50.4047
93.4000,14.2982,-5.3672,50.4057
93.5000,14.3132,-5.3803,50.4066
93.6000,14.3284,-5.3935,50.4074
93.7000,14.3439,-5.4068,50.4081
93.8000,14.3597,-5.4203,50.4088
93.9000,14.3757,-5.4337,50.4093
94.0000,14.3918,-5.4473,50.4097
94.1000,14.4079,-5.4608,50.4100
94.2000,14.4237,-5.4743,50.4102
94.3000,14.4388,-5.4877,50.4103
94.4000,14.4529,-5.5011,50.4103
94.5000,14.4655,-5.5143,50.4103
94.6000,14.4760,-5.5273,50.4102
94.7000,14.4839,-5.5400,50.4100
94.8000,14.4888,-5.5525,50.4098
94.9000,14.4902,-5.5647,50.4095
95.0000,14.4877,-5.5765,50.4093
95.1000,14.4807,-5.5880,50.4089
95.2000,14.4690,-5.5990,50.4086
95.3000,14.4523,-5.6096,50.4082
95.4000,14.4302,-5.6198,50.4079
95.5000,14.4028,-5.6294,50.4075
95.6000,14.3699,-5.6386,50.4072
95.7000,14.3316,-5.6473,50.4069
95.8000,14.2879,-5.6555,50.4066
95.9000,14.2391,-5.6633,50.4063
96.0000,14.1855,-5.6706,50.4061
96.1000,14.1274,-5.6775,50.4059
96.2000,14.0654,-5.6841,50.4058
96.3000,14.0001,-5.6904,50.4057
96.4000,13.9322,-5.6963,50.4057
96.5000,13.8622,-5.7021,50.4058
96.6000,13.7910,-5.7078,50.4059
96.7000,13.7194,-5.7134,50.4060
96.8000,13.6482,-5.7190,50.4063
96.9000,13.5782,-5.7246,50.4066
97.0000,13.5102,-5.7304,50.4069
97.1000,13.4449,-5.7364,50.4073
97.2000,13.3830,-5.7427,50.4078
97.3000,13.3251,-5.7492,50.4084
97.4000,13.2717,-5.7561,50.4090
97.5000,13.2234,-5.7634,50.4096
97.6000,13.1803,-5.7711,50.4103
97.7000,13.1429,-5.7793,50.4111
97.8000,13.1111,-5.7879,50.4119
97.9000,13.0851,-5.7970,50.4127
98.0000,13.0648,-5.8065,50.4135
98.1000,13.0500,-5.8165,50.4143
98.2000,13.0405,-5.8270,50.4151
98.3000,13.0360,-5.8378,50.4160
98.4000,13.0362,-5.8491,50.4168
98.5000,13.0406,-5.8607,50.4176
98.6000,13.0488,-5.8727,50.4183
98.7000,13.0604,-5.8851,50.4190
98.8000,13.0750,-5.8977,50.4197
98.9000,13.0922,-5.9106,50.4203
99.0000,13.1115,-5.9237,50.4208
99.1000,13.1325,-5.9371,50.4213
99.2000,13.1549,-5.9507,50.4217
99.3000,13.1784,-5.9644,50.4220
99.4000,13.2027,-5.9784,50.4223
99.5000,13.2274,-5.9925,50.4224
99.6000,13.2523,-6.0067,50.4225
99.7000,13.2772,-6.0211,50.4225
99.8000,13.3018,-6.0356,50.4223
99.9000,13.3260,-6.0501,50.4221
100.0000,13.3499,-6.0648,50.4217
100.1000,13.3735,-6.0796,50.4212
100.2000,13.3968,-6.0944,50.4207
100.3000,13.4200,-6.1092,50.4200
100.4000,13.4434,-6.1240,50.4193
100.5000,13.4672,-6.1388,50.4184
100.6000,13.4919,-6.1535,50.4175
100.7000,13.5180,-6.1681,50.4165
100.8000,13.5459,-6.1826,50.4155
100.9000,13.5763,-6.1970,50.4144
101.0000,13.6096,-6.2111,50.4132
101.1000,13.6464,-6.2250,50.4121
101.2000,13.6873,-6.2387,50.4109
101.3000,13.7326,-6.2521,50.4097
101.4000,13.7828,-6.2652,50.4085
101.5000,13.8382,-6.2781,50.4074
101.6000,13.8992,-6.2906,50.4063
101.7000,13.9659,-6.3027,50.4052
101.8000,14.0386,-6.3146,50.4042
101.9000,14.1171,-6.3261,50.4033
102.0000,14.2016,-6.3372,50.4024
102.1000,14.2917,-6.3481,50.4016
102.2000,14.3873,-6.3586,50.4010
102.3000,14.4880,-6.3688,50.4004
102.4000,14.5933,-6.3788,50.3999
102.5000,14.7026,-6.3885,50.3996
102.6000,14.8153,-6.3981,50.3994
102.7000,14.9307,-6.4076,50.3994
102.8000,15.0480,-6.4169,50.3994
102.9000,15.1663,-6.4262,50.3996
103.0000,15.2847,-6.4356,50.4000
103.1000,15.4025,-6.4450,50.4004
103.2000,15.5187,-6.4545,50.4010
103.3000,15.6326,-6.4642,50.4018
103.4000,15.7432,-6.4740,50.4026
103.5000,15.8500,-6.4842,50.4036
103.6000,15.9523,-6.4946,50.4047
103.7000,16.0496,-6.5053,50.4059
103.8000,16.1415,-6.5164,50.4072
103.9000,16.2275,-6.5278,50.4085
104.0000,16.3076,-6.5396,50.4099
104.1000,16.3816,-6.5517,50.4114
104.2000,16.4495,-6.5643,50.4129
104.3000,16.5115,-6.5772,50.4145
104.4000,16.5677,-6.5904,50.4161
104.5000,16.6184,-6.6041,50.4177
104.6000,16.6640,-6.6180,50.4193
104.7000,16.7048,-6.6323,50.4209
104.8000,16.7412,-6.6469,50.4224
104.9000,16.7738,-6.6617,50.4240
105.0000,16.8030,-6.6768,50.4254
105.1000,16.8292,-6.6922,50.4269
105.2000,16.8528,-6.7078,50.4282
105.3000,16.8743,-6.7236,50.4295
105.4000,16.8941,-6.7396,50.4308
105.5000,16.9124,-6.7558,50.4319
105.6000,16.9297,-6.7722,50.4330
105.7000,16.9461,-6.7888,50.4340
105.8000,16.9622,-6.8055,50.4349
105.9000,16.9780,-6.8224,50.4357
106.0000,16.9939,-6.8394,50.4364
106.1000,17.0100,-6.8566,50.4369
106.2000,17.0264,-6.8738,50.4374
106.3000,17.0430,-6.8912,50.4378
106.4000,17.0598,-6.9087,50.4381
106.5000,17.0768,-6.9263,50.4383
106.6000,17.0937,-6.9438,50.4384
106.7000,17.1103,-6.9613,50.4384
106.8000,17.1263,-6.9788,50.4383
106.9000,17.1413,-6.9961,50.4381
107.0000,17.1546,-7.0132,50.4379
107.1000,17.1660,-7.0301,50.4375
107.2000,17.1749,-7.0466,50.4371
107.3000,17.1807,-7.0628,50.4367
107.4000,17.1831,-7.0786,50.4362
107.5000,17.1815,-7.0939,50.4357
107.6000,17.1755,-7.1087,50.4351
107.7000,17.1648,-7.1230,50.4345
107.8000,17.1492,-7.1367,50.4340
107.9000,17.1283,-7.1498,50.4334
108.0000,17.1020,-7.1622,50.4328
108.1000,17.0703,-7.1740,50.4322
108.2000,17.0332,-7.1852,50.4316
108.3000,16.9908,-7.1957,50.4310
108.4000,16.9433,-7.2057,50.4305
108.5000,16.8910,-7.2150,50.4300
108.6000,16.8343,-7.2238,50.4295
108.7000,16.7737,-7.2322,50.4290
108.8000,16.7099,-7.2401,50.4287
108.9000,16.6433,-7.2476,50.4283
109.0000,16.5749,-7.2550,50.4280
109.1000,16.5052,-7.2621,50.4278
109.2000,16.4351,-7.2691,50.4276
109.3000,16.3653,-7.2761,50.4275
109.4000,16.2968,-7.2833,50.4274
109.5000,16.2302,-7.2906,50.4274
109.6000,16.1663,-7.2981,50.4274
109.7000,16.1058,-7.3060,50.4275
109.8000,16.0493,-7.3143,50.4276
109.9000,15.9972,-7.3230,50.4278
110.0000,15.9502,-7.3323,50.4280
110.1000,15.9084,-7.3421,50.4283
110.2000,15.8721,-7.3525,50.4286
110.3000,15.8415,-7.3635,50.4289
110.4000,15.8166,-7.3751,50.4293
110.5000,15.7973,-7.3873,50.4296
110.6000,15.7835,-7.4001,50.4300
110.7000,15.7750,-7.4135,50.4304
110.8000,15.7714,-7.4275,50.4307
110.9000,15.7724,-7.4419,50.4311
111.0000,15.7777,-7.4569,50.4314
111.1000,15.7867,-7.4724,50.4316
111.2000,15.7991,-7.4882,50.4319
111.3000,15.8145,-7.5045,50.4320
111.4000,15.8323,-7.5211,50.4322
111.5000,15.8523,-7.5380,50.4322
111.6000,15.8740,-7.5553,50.4322
111.7000,15.8970,-7.5728,50.4321
111.8000,15.9211,-7.5905,50.4320
111.9000,15.9460,-7.6085,50.4317
112.0000,15.9713,-7.6266,50.4314
112.1000,15.9967,-7.6450,50.4310
112.2000,16.0221,-7.6635,50.4304
112.3000,16.0471,-7.6821,50.4298
112.4000,16.0719,-7.7009,50.4291
112.5000,16.0963,-7.7197,50.4282
112.6000,16.1203,-7.7387,50.4273
112.7000,16.1440,-7.7578,50.4262
112.8000,16.1677,-7.7768,50.4251
112.9000,16.1915,-7.7959,50.4238
113.0000,16.2157,-7.8149,50.4225
113.1000,16.2408,-7.8339,50.4211
113.2000,16.2673,-7.8527,50.4196
113.3000,16.2957,-7.8714,50.4180
113.4000,16.3266,-7.8898,50.4165
113.5000,16.3604,-7.9081,50.4148
113.6000,16.3978,-7.9261,50.4132
113.7000,16.4392,-7.9438,50.4115
113.8000,16.4851,-7.9613,50.4098
113.9000,16.5359,-7.9783,50.4082
114.0000,16.5921,-7.9951,50.4066
114.1000,16.6538,-8.0114,50.4050
114.2000,16.7214,-8.0274,50.4034
114.3000,16.7949,-8.0430,50.4019
114.4000,16.8744,-8.0581,50.4005
114.5000,16.9599,-8.0729,50.3992
114.6000,17.0511,-8.0873,50.3979
114.7000,17.1478,-8.1014,50.3968
114.8000,17.2497,-8.1151,50.3958
114.9000,17.3562,-8.1286,50.3949
115.0000,17.4668,-8.1417,50.3941
115.1000,17.5809,-8.1547,50.3934
115.2000,17.6976,-8.1675,50.3929
115.3000,17.8163,-8.1803,50.3925
115.4000,17.9359,-8.1930,50.3923
115.5000,18.0558,-8.2057,50.3922
115.6000,18.1749,-8.2185,50.3923
115.7000,18.2925,-8.2314,50.3924
115.8000,18.4077,-8.2446,50.3927
115.9000,18.5196,-8.2579,50.3932
116.0000,18.6277,-8.2716,50.3937
116.1000,18.7312,-8.2856,50.3944
116.2000,18.8296,-8.3000,50.3952
116.3000,18.9225,-8.3148,50.3960
116.4000,19.0096,-8.3300,50.3970
116.5000,19.0906,-8.3456,50.3980
116.6000,19.1654,-8.3616,50.3991
116.7000,19.2341,-8.3782,50.4002
116.8000,19.2968,-8.3951,50.4014
116.9000,19.3537,-8.4125,50.4026
117.0000,19.4050,-8.4302,50.4038
117.1000,19.4511,-8.4484,50.4050
117.2000,19.4924,-8.4669,50.4061
117.3000,19.5294,-8.4858,50.4073
117.4000,19.5624,-8.5051,50.4084
117.5000,19.5920,-8.5246,50.4095
117.6000,19.6185,-8.5445,50.4105
117.7000,19.6425,-8.5646,50.4115
117.8000,19.6643,-8.5849,50.4124
117.9000,19.6844,-8.6055,50.4133
118.0000,19.7031,-8.6264,50.4140
118.1000,19.7206,-8.6474,50.4147
118.2000,19.7374,-8.6687,50.4153
118.3000,19.7538,-8.6902,50.4157
118.4000,19.7699,-8.7119,50.4161
118.5000,19.7861,-8.7338,50.4164
118.6000,19.8025,-8.7558,50.4166
118.7000,19.8191,-8.7780,50.4167
118.8000,19.8360,-8.8004,50.4167
118.9000,19.8531,-8.8229,50.4166
119.0000,19.8704,-8.8454,50.4164
119.1000,19.8876,-8.8679,50.4161
119.2000,19.9045,-8.8905,50.4157
119.3000,19.9207,-8.9129,50.4152
119.4000,19.9359,-8.9351,50.4146
119.5000,19.9496,-8.9571,50.4139
119.6000,19.9613,-8.9787,50.4132
119.7000,19.9705,-9.0000,50.4124
119.8000,19.9767,-9.0207,50.4115
119.9000,19.9795,-9.0410,50.4106
120.0000,19.9783,-9.0606,50.4097
120.1000,19.9728,-9.0796,50.4087
120.2000,19.9626,-9.0978,50.4077
120.3000,19.9474,-9.1153,50.4067
120.4000,19.9271,-9.1319,50.4056
120.5000,19.9014,-9.1478,50.4046
120.6000,19.8703,-9.1628,50.4036
120.7000,19.8339,-9.1769,50.4025
120.8000,19.7921,-9.1902,50.4015
120.9000,19.7454,-9.2027,50.4005
121.0000,19.6939,-9.2145,50.3995
121.1000,19.6380,-9.2255,50.3985
121.2000,19.5783,-9.2359,50.3976
121.3000,19.5153,-9.2457,50.3967
121.4000,19.4496,-9.2551,50.3958
121.5000,19.3821,-9.2641,50.3950
121.6000,19.3133,-9.2729,50.3942
121.7000,19.2441,-9.2816,50.3935
121.8000,19.1753,-9.2903,50.3928
121.9000,19.1076,-9.2991,50.3921
122.0000,19.0419,-9.3081,50.3915
122.1000,18.9789,-9.3174,50.3910
122.2000,18.9192,-9.3272,50.3904
122.3000,18.8635,-9.3375,50.3900
122.4000,18.8122,-9.3484,50.3895
122.5000,18.7658,-9.3600,50.3891
122.6000,18.7247,-9.3723,50.3888
122.7000,18.6891,-9.3854,50.3884
122.8000,18.6591,-9.3992,50.3881
122.9000,18.6347,-9.4139,50.3878
123.0000,18.6159,-9.4294,50.3875
123.1000,18.6025,-9.4456,50.3871
123.2000,18.5944,-9.4626,50.3868
123.3000,18.5912,-9.4804,50.3865
123.4000,18.5925,-9.4988,50.3861
123.5000,18.5980,-9.5179,50.3858
123.6000,18.6073,-9.5376,50.3853
123.7000,18.6199,-9.5579,50.3849
123.8000,18.6355,-9.5786,50.3844
123.9000,18.6535,-9.5999,50.3838
124.0000,18.6735,-9.6215,50.3832
124.1000,18.6953,-9.6435,50.3824
124.2000,18.7184,-9.6659,50.3817
124.3000,18.7426,-9.6886,50.3808
124.4000,18.7675,-9.7115,50.3798
124.5000,18.7927,-9.7347,50.3788
124.6000,18.8181,-9.7582,50.3777
124.7000,18.8434,-9.7818,50.3764
124.8000,18.8684,-9.8056,50.3751
124.9000,18.8930,-9.8296,50.3737
125.0000,18.9173,-9.8536,50.3721
125.1000,18.9411,-9.8779,50.3705
125.2000,18.9648,-9.9022,50.3687
125.3000,18.9882,-9.9265,50.3668
125.4000,19.0118,-9.9508,50.3649
125.5000,19.0359,-9.9751,50.3629
125.6000,19.0609,-9.9993,50.3607
125.7000,19.0872,-10.0233,50.3585
125.8000,19.1155,-10.0472,50.3563
125.9000,19.1462,-10.0709,50.3540
126.0000,19.1800,-10.0942,50.3517
126.1000,19.2173,-10.1174,50.3493
126.2000,19.2587,-10.1401,50.3469
126.3000,19.3047,-10.1626,50.3446
126.4000,19.3556,-10.1846,50.3422
126.5000,19.4119,-10.2063,50.3399
126.6000,19.4739,-10.2275,50.3376
126.7000,19.5418,-10.2483,50.3354
126.8000,19.6157,-10.2687,50.3332
126.9000,19.6957,-10.2886,50.3311
127.0000,19.7817,-10.3081,50.3290
127.1000,19.8735,-10.3271,50.3271
127.2000,19.9710,-10.3458,50.3253
127.3000,20.0736,-10.3641,50.3236
127.4000,20.1810,-10.3820,50.3220
127.5000,20.2925,-10.3997,50.3205
127.6000,20.4074,-10.4172,50.3192
127.7000,20.5252,-10.4345,50.3180
127.8000,20.6448,-10.4517,50.3170
127.9000,20.7655,-10.4689,50.3161
128.0000,20.8863,-10.4861,50.3153
128.1000,21.0065,-10.5034,50.3147
128.2000,21.1250,-10.5209,50.3142
128.3000,21.2411,-10.5386,50.3139
128.4000,21.3540,-10.5565,50.3137
128.5000,21.4628,-10.5749,50.3136
128.6000,21.5671,-10.5936,50.3136
128.7000,21.6662,-10.6127,50.3137
128.8000,21.7597,-10.6323,50.3140
128.9000,21.8473,-10.6524,50.3143
129.0000,21.9288,-10.6729,50.3147
129.1000,22.0040,-10.6940,50.3151
129.2000,22.0730,-10.7156,50.3156
129.3000,22.1359,-10.7376,50.3161
129.4000,22.1930,-10.7601,50.3167
129.5000,22.2444,-10.7831,50.3173
129.6000,22.2905,-10.8066,50.3178
129.7000,22.3318,-10.8305,50.3184
129.8000,22.3686,-10.8547,50.3189
129.9000,22.4015,-10.8794,50.3194
130.0000,22.4309,-10.9044,50.3198
130.1000,22.4572,-10.9298,50.3202
130.2000,22.4810,-10.9555,50.3206
130.3000,22.5026,-10.9815,50.3208
130.4000,22.5224,-11.0077,50.3210
130.5000,22.5408,-11.0343,50.3211
130.6000,22.5581,-11.0611,50.3212
130.7000,22.5747,-11.0882,50.3211
130.8000,22.5907,-11.1156,50.3210
130.9000,22.6066,-11.1432,50.3207
131.0000,22.6226,-11.1710,50.3204
131.1000,22.6387,-11.1990,50.3199
131.2000,22.6551,-11.2272,50.3194
131.3000,22.6717,-11.2557,50.3187
131.4000,22.6886,-11.2842,50.3180
131.5000,22.7055,-11.3129,50.3171
131.6000,22.7225,-11.3416,50.3162
131.7000,22.7391,-11.3702,50.3152
131.8000,22.7551,-11.3987,50.3140
131.9000,22.7700,-11.4270,50.3128
132.0000,22.7835,-11.4549,50.3115
132.1000,22.7949,-11.4824,50.3101
132.2000,22.8039,-11.5094,50.3087
132.3000,22.8099,-11.5358,50.3072
132.4000,22.8125,-11.5615,50.3056
132.5000,22.8112,-11.5864,50.3040
132.6000,22.8055,-11.6104,50.3024
132.7000,22.7953,-11.6334,50.3007
132.8000,22.7800,-11.6555,50.2990
132.9000,22.7597,-11.6764,50.2973
